OBJECTID,n_sq_ir,c_cainsee,n_qu,c_ir,c_typeir,l_ir,m2_ip,m2_pop,m2_emp,nb_pop,nb_pop_n5,nb_pop_1999,nb_evo_pop,nb_evo_pop_n5,pct_evo_pop,pct_evo_pop_n5,nb_surface,nb_densite,nb_p_age_0,nb_p_age_5,nb_p_age_10,nb_p_age_15,nb_p_age_20,nb_p_age_25,nb_p_age_30,nb_p_age_35,nb_p_age_40,nb_p_age_45,nb_p_age_50,nb_p_age_55,nb_p_age_60,nb_p_age_65,nb_p_age_70,nb_p_age_75,nb_p_age_80,nb_p_age_85,nb_p_age_90p,nb_age_019,nb_age_60p,nb_age_65p,nb_age_75p,pct_age_019,pct_age_60p,pct_age_65p,pct_age_75p,nb_age_019_n5,nb_age_60p_n5,nb_age_65p_n5,nb_age_75p_n5,pct_age_019_n5,pct_age_60p_n5,pct_age_65p_n5,pct_age_75p_n5,pct_evo_age_019,pct_evo_age_60p,pct_evo_age_65p,pct_evo_age_75p,nb_etranger,pct_etranger,nb_etranger_n5,pct_etranger_n5,pct_evo_etranger,nb_immigre,pct_immigre,nb_immigre_n5,pct_immigre_n5,pct_evo_immigre,n_sq_epci,l_epci,shape_Length,shape_Area
21,750004043,75118,69,751186923,H,Grandes Carrières 23,51939.2577972,51939.4892095,51939.2577972,3642.66887787523,3767.025902,,-124.35702412477,,,,6.86613400908,530.52691267867,193.52839513967,192.308386173976,144.90191098118,197.491187984593,248.788076280281,300.249473659402,315.372337710049,227.272467013926,299.541715660188,231.500594258335,196.657660514959,239.483382924685,227.77096385594,204.432168520719,132.902214851213,113.999137410559,67.5777575058031,76.9802671701244,31.9107802596392,728.229880279417,855.573289573996,627.802325718055,290.467942346125,19.9916573450451,23.4875394458871,17.2346800317533,7.97404189302968,720.842605,818.026826,579.665553,270.089855,19.1355892885496,21.715455302967,15.3878833881191,7.16984332007388,0.856068056495499,1.7720841429201,1.8467966436342,0.804198572955801,481.118626519459,13.2078605728253,587.735178,15.60210078959,-2.3942402167647,760.57407672506,20.8795831359973,824.206494,21.8795016398058,-0.999918503808498,133,T1 Paris,1103.36059455007,68661.340090554
22,750004027,75118,69,751186924,H,Grandes Carrières 24,49511.4629771,43233.7281077,47498.6826467,3250.43340953368,3778.41035,,-527.97694046632,,,,7.37245140266,440.889092651179,178.615675824073,146.524006582712,160.201692285483,131.869797608536,268.671636294985,286.376593804877,258.278041817635,246.847187422016,191.971110798681,194.11825000994,207.425251774186,224.122929384519,179.858723802358,200.927497696761,103.100593046637,94.0394066990445,96.7711090080496,39.5945578048972,39.1193453933201,619.211174775775,753.411233451067,573.55250964871,269.524418905311,19.0501110700991,23.1787930569897,17.645416391748,8.2919532550577,899.629587,840.201121,617.881763,337.555712,23.8097375262589,22.2368944389537,16.3529554962181,8.9338023330367,-4.7596264561598,0.941898618035999,1.2924608955299,-0.641849077979,388.948670499939,11.9660556453528,895.561681,23.7020756890527,-11.7360200436999,724.787813274755,22.2981898705852,1068.192822,28.2709584997829,-5.9727686291977,133,T1 Paris,1164.17907986737,73724.5140265537
23,750004026,75118,69,751186925,H,Grandes Carrières 25,53456.9118558,37176.5766881,44169.5089338,3089.98738727091,3382.87841,,-292.89102272909,,,,8.1608212989,378.636815351834,139.515030301281,187.342683998443,233.9930165906,240.857979061571,264.725252635019,221.46473573126,177.625614574733,161.331988491297,199.835636080378,254.270681506607,203.152981207064,208.866508241367,152.083062197598,129.059070474956,96.9668701173122,49.8385455098317,73.4519570834319,60.6811817435896,33.924590487086,801.708709951895,601.005283801231,445.922217891178,223.89628224885,25.9453715977775,19.4500885756703,14.4311986426915,7.24586395307575,1067.98724,556.774629,476.038924,279.869876,31.5703702752946,16.4586060011539,14.0720081038916,8.27312844507468,-5.6249986775171,2.9914825745164,0.359190538799901,-1.02726449199893,766.982914942808,24.821554874378,874.08953,25.8386327872777,-1.0170779128997,954.201505586733,30.8804336715914,986.701508,29.1675132361615,1.7129204354299,133,T1 Paris,1615.78794423257,81608.2129887722
24,750004862,75118,69,751186926,H,Grandes Carrières 26,100866.919597,38308.3327959,83837.8263312,2024.08106276679,2341.183096,,-317.10203323321,,,,17.6037028979,114.980414888066,116.254756793616,131.879578951847,50.9873294309894,110.055168970359,110.235796212263,123.68381265589,108.919150983855,131.108476923881,117.707815222848,161.865805010425,129.678584275394,120.885766637462,145.952481039555,148.13342086452,120.469659233911,74.7913564713845,53.021921514196,40.4528162300724,27.9973653443185,409.176834146812,610.819020697957,464.866539658402,196.263459559971,20.2154371024792,30.1775967343426,22.9667945720988,9.69642289383862,638.332415,523.326894,372.72632,174.961505,27.2653777524114,22.3530955308076,15.9204259007686,7.4732089642595,-7.0499406499322,7.824501203535,7.0463686713302,2.22321392957912,437.682582066611,21.6237674526892,499.111083,21.3187547720104,0.3050126806788,711.010258552041,35.1275584575716,792.376464,33.8451300692289,1.2824283883427,133,T1 Paris,2001.0677120258,176037.028979459
25,750004020,75118,69,751186927,H,Grandes Carrières 27,27276.1877124,21445.8354079,22868.1107178,2040.39517344529,2164.032717,,-123.63754355471,,,,4.43080055092,460.502599924438,112.672176014799,121.31894310584,109.070167966759,101.242784966944,125.685061622985,132.775908569562,117.97711709792,137.312966973206,147.464152796963,131.51913322647,129.739496688262,143.14703857669,169.919387381921,116.28921982821,99.0597257083716,80.4879863021919,31.7530677859886,18.4372651660579,14.5235736661504,444.304072054341,530.470225838891,360.55083845697,145.201892920389,21.7753932099396,25.9984062275138,17.6706376857462,7.11636132108712,524.817016,475.68521,353.972327,142.928889,24.2518059859813,21.9814241375908,16.3570691061784,6.60474714070601,-2.4764127760417,4.016982089923,1.3135685795678,0.51161418038111,525.097472483153,25.7350869732016,508.067537,23.4778121887332,2.2572747844684,785.380814185532,38.4916032152431,750.37667,34.6749226157841,3.81668059945901,133,T1 Paris,905.465354678889,44308.0055093284
26,750004019,75118,69,751186928,H,Grandes Carrières 28,25426.4282855,22749.0463066,25111.5759624,2211.4242344585,2232.173647,,-20.7494125415001,,,,4.56614012303,484.309323602413,132.316691036205,100.176192185868,110.225183551188,100.880968506978,148.27434673178,139.650803151703,112.349281109452,109.11576638363,121.622547053666,139.161353753603,184.043917543746,205.004354395203,130.181737405533,132.645448546446,106.797244447991,78.7777159829587,109.071459220367,34.9583383874775,16.170885064701,443.59903528024,608.602829055474,478.421091649942,238.978398655504,20.0594272400592,27.5208537363478,21.6340711201029,10.8065379284415,477.21503,586.812196,455.993385,214.18216,21.3789384460016,26.2888237565507,20.4282218640493,9.59522841280099,-1.3195112059424,1.2320299797971,1.2058492560536,1.21130951564051,450.532478566478,20.3729556521206,512.87282,22.9763854030484,-2.6034297509278,780.028038799093,35.2726549092058,730.648284,32.7325916145448,2.540063294661,133,T1 Paris,1035.55544594283,45661.4012303136
27,750004864,75118,69,751186929,A,Grandes Carrières 29,86165.538424,2218.92364393,71792.8676312,266.758394625292,263.646858,,3.11153662529199,,,,13.634258967,19.5653020285845,22.8306734138764,20.4274446334683,18.0242158530603,6.0080719510201,10.8145295118362,6.0080719510201,18.0242158530603,19.2258302432643,9.61291512163216,28.8387453648965,19.2258302432643,14.4193726824482,19.2258302432643,15.6209870726523,18.0242158530603,7.20968634122412,6.0080719510201,6.0080719510201,1.20161439020402,67.2904058514252,73.2984778024452,54.0726475591809,20.4274446334683,25.2252252252253,27.4774774774775,20.2702702702703,7.65765765765766,51.197989,75.926747,50.497457,22.52718,19.4191538592127,28.7986542210186,19.1534454015758,8.54445229155737,5.8060713660126,-1.3211767435411,1.1168248686945,-0.88679463389971,57.677490729793,21.6216216216217,41.826692,15.8646654533619,5.7569561682598,75.7017065828533,28.3783783783784,85.16828,32.3039237584997,-3.9255453801213,133,T1 Paris,1557.78770202971,136342.589669449
28,750004121,75118,70,751187001,H,Clignancourt 1,50486.0329125,44844.0844067,49538.0856948,3618.26238819418,3831.440396,,-213.17800780582,,,,7.33619137192,493.207197680725,241.921461281898,210.608724868929,155.116497530142,96.4487955658458,196.267602265712,361.180696722172,506.877739207685,412.152664427051,297.588241058092,345.357509220548,172.699914532161,161.870998824892,183.530162998198,99.7894628550543,65.9253726092958,58.3060077586325,13.455287265044,24.2419849528909,14.9232642499395,704.095479246815,460.171542689055,276.641379690857,110.926544226507,19.4594919800224,12.7180257626015,7.64569702278901,3.06574074308273,948.029966,422.344004,285.247106,116.690445,24.7434350535568,11.0231129901153,7.4449052188779,3.04560251340003,-5.2839430735344,1.6949127724862,0.20079180391111,0.0201382296826997,555.318539441887,15.3476580707304,737.113485,19.2385476169626,-3.8908895462322,658.590479167135,18.2018441038442,913.588315,23.8445133050688,-5.6426692012246,133,T1 Paris,1317.37061917835,73361.9137196337
29,750004137,75118,70,751187002,H,Clignancourt 2,49443.2653135,44804.0946877,46374.0481506,2723.61022868972,2714.618689,,8.99153968971996,,,,6.83699811819,398.363460338462,132.118807988718,113.630344062232,96.8280333849295,72.2595129826962,217.365613413787,366.021293043687,288.809223002831,187.369524632846,212.859507386574,204.023438973042,142.872737272,160.516507088333,150.911231882707,151.094331792255,82.0340109664537,34.9441238477149,66.5020270718485,23.6284465999,19.8215132971699,414.836698418575,528.935685458049,378.024453575342,144.896110816633,15.2311330765616,19.4203884199873,13.8795356836798,5.32000171281263,354.891279,379.763076,252.206913,117.913881,13.073338087521,13.989555053859,9.29069390194565,4.34366275741794,2.1577949890406,5.4308333661283,4.58884178173415,0.97633895539469,348.407517825387,12.7921210661997,312.739473,11.5205672998297,1.27155376637,495.896838694284,18.2073350096372,409.394154,15.0810924443613,3.1262425652759,133,T1 Paris,1169.32024972391,68369.9811818108
30,750004148,75118,70,751187003,H,Clignancourt 3,31644.7048357,29176.1019169,29176.1019169,2158.03623849259,2527.801382,,-369.76514350741,,,,4.04184826846,533.923120106345,77.2699822279466,76.9180768827653,53.7837693226414,51.8004088473913,211.528266793274,293.914857276191,192.498306742701,164.833931992565,175.241660267799,137.462448380726,142.487873262213,115.867018738204,74.0764922684487,60.7916819439227,106.146477825196,53.930080603108,46.3347175483643,52.39624960122,68.7539354929378,261.772239755715,464.429637758167,390.353145489719,227.414990670541,12.1301132523412,21.5209378542492,18.0883498862088,10.5380524485257,401.395838,487.851366,398.733805,283.898516,15.8792475096447,19.2994342622762,15.7739372974201,11.2310452087568,-3.7491342573035,2.221503591973,2.3144125887887,-0.6929927602311,365.41297217871,16.9326615401952,387.866398,15.3440219141395,1.5886396260557,407.943731127405,18.9034699163513,503.21784,19.9073330516915,-1.0038631353402,133,T1 Paris,843.489629854038,40418.4826851164
31,750003988,75118,70,751187004,H,Clignancourt 4,31693.8364807,25092.3466906,29276.7322112,1857.00132128991,1964.047532,,-107.04621071009,,,,4.30548875053,431.310224898698,75.2457856599516,32.1886626769217,52.5924289517113,49.6135992709333,142.807253275807,331.041770558681,219.229774368068,133.459026192878,139.57900450832,100.251885226333,61.7786295986926,99.3424471826528,107.9942329331,168.906160225265,67.1097224990093,34.4967539427461,13.4376569911128,9.64536430647583,18.2811629212559,209.640476559518,419.871053818966,311.876820885866,75.8609381615907,11.2891937208692,22.6101645165936,16.7946472256266,4.08513108159213,310.07285,292.330122,185.000463,112.272224,15.7874412379547,14.8840655451102,9.41934754560716,5.71637000483754,-4.4982475170855,7.7260989714834,7.37529968001944,-1.63123892324541,330.151521550393,17.7787445687472,315.779465,16.0779950512929,1.7007495174543,379.885846991695,20.4569508183128,333.212922,16.9656241293044,3.4913266890084,133,T1 Paris,972.155534068357,43054.8875050836
32,750003977,75118,70,751187005,H,Clignancourt 5,65395.7472302,35707.4818227,42190.7188148,2276.71123263269,2397.620608,,-120.90937536731,,,,8.80917407229,258.447751622286,73.0505589605346,73.797701952079,54.7962066438869,103.112848494034,221.391535044718,366.530754610132,206.123653466443,181.006341595237,131.542837239125,153.025445594275,147.362985173501,90.8297886702218,87.0981094725089,73.9468242053231,61.6244476705596,70.8298542201982,51.1763683550398,114.711733797517,14.7532374673557,304.757316050534,474.140575188503,387.042465715993,251.471193840111,13.3858572700116,20.8256790932694,17.0000683515948,11.0453706309219,327.613947,445.79762,343.870638,158.404328,13.6641279236118,18.5933345130807,14.3421622608943,6.60673033387608,-0.278270653600199,2.2323445801887,2.6579060907005,4.43864029704582,367.344644920047,16.1348808603744,324.843623,13.5485832043699,2.5862976560045,413.627361476209,18.1677568743713,405.273464,16.9031523439425,1.2646045304288,133,T1 Paris,1554.55279773953,88091.7407229916
33,750003980,75118,70,751187006,H,Clignancourt 6,30952.2899655,29842.5819711,30952.2899655,2300.29611796407,2481.723597,,-181.42747903593,,,,3.85352432332,596.933073457871,94.3148338892989,50.1670323910732,61.0331934841996,77.18264779312,160.661045129285,360.745487574694,274.547241325818,227.628835789443,156.206310450987,163.803291890615,123.606292946101,134.196290608807,86.0989766136507,85.272706526712,63.4914210583131,32.2853939783022,32.6900503956025,41.2278133191415,76.1372540363909,282.697707557692,416.203614690628,330.104638076977,180.340509254467,12.2896224251293,18.0934798541937,14.3505279819862,7.83988234584691,304.613834,419.474819,331.800521,206.000642,12.2742852736795,16.9025599590171,13.3697612981999,8.30070851762143,0.0153371514498009,1.1909198951766,0.9807666837863,-0.460826171774521,211.499057118264,9.1944274246507,215.099757,8.66735349819056,0.52707392646014,317.920499906685,13.8208510384336,309.470217,12.4699711673814,1.3508798710522,133,T1 Paris,807.009515571165,38535.2432337036
34,750004129,75118,70,751187007,H,Clignancourt 7,43564.7172897,28836.7437888,34875.4016679,2112.00001037867,1934.973562,,177.02644837867,,,,6.09819229823,346.332143542223,138.345173985036,68.4908845316406,67.1688723357748,43.9302423583089,234.44526741577,350.102645599083,319.296781976556,133.815154248691,169.923841581755,123.49642319683,85.732951649169,83.2408169311573,94.1965237028756,74.1660902588478,65.5560165835907,7.89651053914662,28.4446008297677,10.6829339183788,11.0682762613216,321.935178160702,293.010953331414,198.814429628538,59.0923227860999,15.2431428304293,13.8736246160756,9.4135619626674,2.79793193634999,318.983819,288.182461,167.238781,66.100935,16.4851771240893,14.8933539279024,8.64294914847007,3.41611566680413,-1.24203429366,-1.0197293118268,0.77061281419733,-0.61818373045414,438.766970120435,20.7749511346719,338.935167,17.5162686279638,3.2586825067081,467.143792994902,22.1185506959891,399.129702,20.6271398141201,1.491410881869,133,T1 Paris,1209.43835556262,60981.9229825046
35,750004106,75118,70,751187008,H,Clignancourt 8,35680.2007009,28277.2232506,30211.9317455,1503.27421519585,1695.858274,,-192.58405880415,,,,5.06158448528,296.996764465286,49.1533258018027,52.9256555872646,63.208801916486,58.4482464162107,110.833545878637,193.667673811271,95.4742627186586,119.171469836308,114.309569575749,78.3463122073134,78.2662502532854,97.0968452352454,109.032873499156,95.3092773099205,83.6723632372784,32.6023531966661,37.6633355410108,13.6702162388472,22.4218394097136,223.736029721763,394.372258432593,285.339384933437,106.357744386238,14.8832480102517,26.2342195752498,18.9811933211575,7.07507275193844,259.38019,413.711759,319.534183,190.904283,15.294921396244,24.3954206163811,18.8420334351596,11.2570894588801,-0.4116733859923,1.8387989588687,0.139159885997902,-4.18201670694166,149.945037853281,9.97456327911178,205.996599,12.147040950192,-2.17247767108022,207.534223604948,13.805480165035,215.215659,12.6906630288375,1.1148171361975,133,T1 Paris,1021.72680747175,50615.8448528279
36,750004107,75118,70,751187009,H,Clignancourt 9,57458.7829997,46411.2472039,51584.3079279,3223.35695926163,3181.752124,,41.6048352616299,,,,8.282781298,389.163596537308,102.124162342883,141.694321834544,175.326309609456,125.104028508155,234.81836818577,308.017337269613,287.511858381824,244.169687106805,264.624908598405,245.056220493216,208.667726060566,150.000433254323,166.05316180194,186.714216536883,177.21548401532,88.4640995715253,60.3130986609117,26.564369250011,26.9171628295324,544.248822295038,725.241584003727,555.188417251846,192.258717937128,16.8845346380659,22.4995739897779,17.2239197913415,5.96454939266697,481.327838,667.554714,483.762882,238.637873,15.1277604050088,20.9807265928928,15.2042919481681,7.50020314907473,1.7567742330571,1.5188473968851,2.0196278431734,-1.53565375640776,420.903143343327,13.0579128735324,435.76362,13.6957123942192,-0.6377995206868,606.31158441905,18.8099423080321,552.627095,17.3686407194177,1.4413015886144,133,T1 Paris,1453.55076491451,82827.8129796826
37,750004092,75118,70,751187010,H,Clignancourt 10,25670.2269608,24668.8547716,25670.2269608,1790.68146567787,1867.933146,,-77.2516803221301,,,,3.61678485587,495.103119769929,96.0652947106435,63.6447065128804,60.707706418775,38.7514416546508,137.708071884814,227.792143772159,215.7971217062,179.015916980742,158.203982217662,92.4114542772788,105.197713449754,87.0543933457197,80.8022001058779,92.0997936777477,40.7466449753817,67.2196832793369,27.764030319209,16.856178163265,2.84298822577119,260.169150534434,328.331518746589,247.529318640711,114.682879987582,14.5290581000092,18.3355624682415,13.823190968641,6.40442659321145,358.061275,231.383773,139.186945,86.261212,19.1688485086714,12.387154941572,7.45138793098969,4.61800317558046,-4.6397904086622,5.9484075266695,6.37180303765131,1.78642341763099,202.166124347377,11.2898987465002,245.223739,13.1280789960349,-1.8381802495347,231.242229648366,12.9136439998182,294.731807,15.7784986915158,-2.8648546916976,133,T1 Paris,978.06398400511,36167.8485589699
38,750004086,75118,70,751187011,H,Clignancourt 11,20979.24869,20979.24869,20979.24869,2142.95506180793,2060.222984,,82.7320778079302,,,,3.03273973127,706.606979726064,143.461971529172,71.3505351014812,105.833978243672,68.9018835248951,139.917174460287,225.725127235132,218.950491486681,290.193862519801,96.2043171071006,149.935898443092,118.104153704957,100.119886797332,102.269356845658,118.76817711684,54.4815291014189,48.6169928827574,38.1488576798069,18.1365450922739,33.8343229355687,389.54836839922,414.255781654324,311.986424808666,138.736718590407,18.1780932013839,19.3310531348628,14.5587012237884,6.47408436429647,264.695862,346.545071,248.189465,133.927558,12.8479229702643,16.8207555051721,12.0467282875435,6.50063410806022,5.3301702311196,2.5102976296907,2.5119729362449,-0.0265497437637503,189.756375848524,8.85489291074698,205.664126,9.98261487213852,-1.12772196139154,272.480269721455,12.7151648943853,261.96605,12.7154221671376,-0.000257272752300253,133,T1 Paris,708.491507302998,30327.3973126884
39,750004084,75118,70,751187012,H,Clignancourt 12,25463.9739985,23000.9949768,25463.9739985,2833.3002633613,2542.093363,,291.2069003613,,,,3.65780757212,774.589752877342,147.295170834903,140.381393717081,105.193506439774,120.392315628866,186.767773837298,323.318736232986,310.107461963662,264.286012000977,286.91705440183,249.819948277027,160.181279468296,126.691282292104,109.043782565546,111.226860428675,66.1217439084903,44.437758852887,29.5323614711896,33.861485993988,17.7243350457195,513.262386620624,411.948328266495,302.904545700949,125.555941363784,18.1153544951749,14.5395224640885,10.6908734530521,4.43143788843721,324.13812,493.635825,288.63948,132.450047,12.7508345963138,19.4184773928777,11.3544012270017,5.2102746865163,5.3645198988611,-4.8789549287892,-0.6635277739496,-0.77883679807909,315.373154976744,11.1309471521596,269.702719,10.6094733940738,0.521473758085799,381.349784710738,13.4595612629606,351.796029,13.8388319689736,-0.379270706013001,133,T1 Paris,766.865271335718,36578.0757210582
40,750004066,75118,70,751187013,H,Clignancourt 13,36636.2819787,28033.9298546,36583.5662718,2704.32891493777,2613.507579,,90.8213359377701,,,,5.31320183141,508.982907246365,202.846950609675,134.052691426357,60.8875808713526,63.7967158194435,141.006533488011,325.795403149154,294.245052241347,288.317417591269,223.030268862232,158.677355374253,95.6976044747565,103.503787631549,118.469832759188,172.869964895735,87.3904075280106,94.2976722201796,52.2811647958394,40.9341224131689,46.2283887862528,461.583938726828,612.471553398375,494.001720639186,233.741348215441,17.0683357404197,22.6478203156168,18.2670723930988,8.64322926565387,348.835809,685.517881,516.525096,261.047436,13.3474190701783,26.2298026800557,19.7636731628548,9.98839406847574,3.7209166702414,-3.5819823644389,-1.496600769756,-1.34516480282187,207.279165315932,7.66471726759989,243.84164,9.33005291277175,-1.66533564517186,335.290233263788,12.3982786047866,356.68597,13.6477878566734,-1.2495092518868,133,T1 Paris,978.502409172998,53132.018314414
41,750004079,75118,70,751187014,H,Clignancourt 14,13752.3848101,13752.3848101,13752.3848101,1778.81550367989,1906.069053,,-127.25354932011,,,,1.87620067628,948.094479534461,75.1214983324743,44.1045473498353,29.9424796611688,44.3292156129543,172.050238118844,318.150407659972,252.578078945732,196.618099135439,120.696819372422,109.377700652496,82.9295640841177,51.9878900840211,73.5782876685539,58.480733382993,55.9251968352264,43.102370424152,23.6034183891429,17.7274519470312,9.51150726080307,193.497740956432,278.928962195447,208.350678239348,93.9447480211292,10.8778982731001,15.6806010302034,11.7128885940294,5.28130926601341,263.168094,224.65326,137.492705,45.564526,13.8068499452207,11.7862078315795,7.21341678485349,2.39049712959166,-2.9289516721206,3.8943931986239,4.49947180917591,2.89081213642175,342.853887545869,19.2742803757105,306.15907,16.0623283567891,3.2119520189214,385.40493396784,21.6663804183481,385.977344,20.249913999312,1.4164664190361,133,T1 Paris,617.048045839689,18762.0067622729
42,750004072,75118,70,751187015,H,Clignancourt 15,26627.1275434,17826.5383378,26597.5120153,2192.92199266413,2184.238905,,8.68308766412974,,,,4.0286268916,544.334844518995,94.4049478398032,61.8677949613151,61.5804965893576,77.0898214146645,156.929513646593,294.808438824444,284.89258184991,233.673301455232,183.223144696053,156.376160906326,105.881255961991,111.875393127782,94.0518648354991,89.0894111080278,70.5333456512826,45.8308117772288,40.5824668363448,27.0286621586466,3.202579023625,294.943060805141,370.319141390654,276.267276555155,116.644519795845,13.4497744010867,16.887018445228,12.5981351584479,5.31913675844604,259.494861,337.051991,250.357128,136.152785,11.8803332550292,15.431095482662,11.4619846495226,6.23342001135173,1.5694411460575,1.455922962566,1.1361505089253,-0.91428325290569,263.240750880481,12.0041092095883,241.748305,11.0678508860275,0.9362583235608,368.958893977848,16.8249894529813,334.228982,15.3018509667101,1.5231384862712,133,T1 Paris,916.453955998657,40286.268916079
43,750004077,75118,70,751187016,H,Clignancourt 16,25221.2430994,25127.8435775,25127.8435775,2393.75476633942,2064.686427,,329.06833933942,,,,4.04761711512,591.398518747604,161.687820079275,113.493970828487,104.03681219133,83.1819758768328,129.296370788571,263.105132835501,264.905274934922,242.378654839692,212.470801856748,191.958777860292,170.058356805354,96.099807114251,99.2159749652463,122.25679766201,39.7044498662258,42.9404712710065,29.0040249569523,23.1507342494555,4.8085573572622,462.400578975925,361.081010328158,261.865035362912,99.9037878346764,19.3169570032037,15.0842941560104,10.9395097210965,4.17351807459589,306.635783,430.625876,324.757205,165.825535,14.8514456718517,20.8567204379651,15.729129651512,8.03151184758575,4.465511331352,-5.7724262819547,-4.7896199304155,-3.85799377298986,452.555144873354,18.9056603139598,406.630844,19.6945569400985,-0.788896626138701,603.030029795375,25.1918048697002,468.407801,22.6866314843072,2.505173385393,133,T1 Paris,1081.51284432214,40476.1711517284
44,750004080,75118,70,751187017,H,Clignancourt 17,53108.8696743,47014.8017913,53043.2127817,4605.02794912013,4814.35834,,-209.33039087987,,,,7.62031498393,604.309396505444,315.413510207413,213.596301511043,197.851247788239,147.9368145674,449.816453316359,569.554345043838,575.869289371473,401.244700134055,400.967635265502,241.792846682378,226.257374428516,328.777362246759,169.325190326086,137.064668726504,61.2925079671077,72.2673859310338,36.1047906471694,42.7984100556356,17.0971149036206,874.797874074095,535.950068557157,366.624878231072,168.267701537459,18.9965812094852,11.6383673341127,7.96140397586777,3.65399957169879,1024.585538,451.637331,347.868606,118.858827,21.2818711371618,9.38104933418812,7.22564839242938,2.46884046857218,-2.2852899276766,2.25731799992458,0.73575558343839,1.18515910312661,1088.61425638274,23.6396883669455,1455.467296,30.2318023132445,-6.592113946299,1329.02819437244,28.8603719468494,1711.578658,35.5515426381826,-6.6911706913332,133,T1 Paris,1534.7195575704,76203.1498386042
